epoch,accuracy,loss,lr,val_accuracy,val_loss
27,0.4675999879837036,1.4599218368530273,0.0037356,0.3546000123023987,2.5400969982147217
28,0.48570001125335693,1.4287179708480835,0.0037356,0.34470000863075256,1.8909021615982056
29,0.48992499709129333,1.4359104633331299,0.0037356,0.3499999940395355,2.040148973464966
30,0.5012249946594238,1.407301425933838,0.0037356,0.3580000102519989,1.8326361179351807
31,0.5152249932289124,1.3830621242523193,0.0037356,0.478300005197525,1.5606056451797485
32,0.5205249786376953,1.3750336170196533,0.0037356,0.3506999909877777,2.026761054992676
33,0.5185999870300293,1.3840636014938354,0.0037356,0.41690000891685486,1.9750404357910156
34,0.5339999794960022,1.3502309322357178,0.0037356,0.45339998602867126,1.5904409885406494
35,0.5440999865531921,1.3248282670974731,0.0037356,0.4722000062465668,1.5036077499389648
36,0.5393249988555908,1.3429884910583496,0.0037356,0.382099986076355,4.786224365234375
37,0.5116750001907349,1.4189486503601074,0.0037356,0.38920000195503235,2.233952760696411
38,0.5403249859809875,1.3382060527801514,0.0037356,0.5169000029563904,1.4477945566177368
39,0.5367749929428101,1.3604216575622559,0.0037356,0.3977000117301941,2.4413228034973145
40,0.5488749742507935,1.3137738704681396,0.0037356,0.5299999713897705,1.3255486488342285
41,0.5625749826431274,1.2838029861450195,0.0037356,0.5278000235557556,1.404833436012268
42,0.5777000188827515,1.248128890991211,0.0037356,0.4869000017642975,1.5891799926757812
43,0.555774986743927,1.3099652528762817,0.0037356,0.5831000208854675,1.2475471496582031
44,0.5756499767303467,1.2511918544769287,0.0037356,0.6007000207901001,1.1913443803787231
45,0.5814499855041504,1.2418725490570068,0.0037356,0.5927000045776367,1.2383787631988525
46,0.5959749817848206,1.2073084115982056,0.0037356,0.503000020980835,1.7646386623382568
47,0.5403000116348267,1.3437485694885254,0.0037356,0.49399998784065247,1.5096293687820435
48,0.5182999968528748,1.3978350162506104,0.0037356,0.4973999857902527,1.5107383728027344
49,0.4869000017642975,1.4781103134155273,0.0037356,0.35740000009536743,2.4035022258758545
50,0.5179749727249146,1.3985483646392822,0.0037356,0.3677999973297119,3.65755033493042
51,0.42739999294281006,1.609738826751709,0.0037356,0.5067999958992004,1.4755233526229858
52,0.5049750208854675,1.4176934957504272,0.0037356,0.46399998664855957,1.5302742719650269
53,0.5566750168800354,1.3024710416793823,0.0037356,0.5073000192642212,1.3876997232437134
54,0.5668249726295471,1.276786208152771,0.0037356,0.4738999903202057,1.9986095428466797
55,0.590749979019165,1.2169981002807617,0.0037356,0.531000018119812,1.656667947769165
56,0.597000002861023,1.2020922899246216,0.0037356,0.5307999849319458,1.3450119495391846
57,0.6000750064849854,1.1920429468154907,0.0037356,0.5465999841690063,1.3096985816955566
58,0.3111000061035156,1.87626051902771,0.0037356,0.2888999879360199,2.5556108951568604
59,0.44565001130104065,1.5395548343658447,0.0037356,0.3711000084877014,1.7990447282791138
60,0.533050000667572,1.3547184467315674,0.00112068,0.45350000262260437,1.4565434455871582
61,0.5611749887466431,1.2794773578643799,0.00112068,0.5133000016212463,1.4103419780731201
62,0.5805249810218811,1.2336177825927734,0.00112068,0.5620999932289124,1.2404345273971558
63,0.5931749939918518,1.2004191875457764,0.00112068,0.5859000086784363,1.195115327835083
64,0.606374979019165,1.1687103509902954,0.00112068,0.6065999865531921,1.1646288633346558
65,0.613349974155426,1.1426502466201782,0.00112068,0.6212999820709229,1.096482276916504
66,0.6226500272750854,1.1255550384521484,0.00112068,0.59579998254776,1.1626708507537842
67,0.626924991607666,1.111147403717041,0.00112068,0.6347000002861023,1.0840189456939697
68,0.635699987411499,1.0866973400115967,0.00112068,0.6015999913215637,1.1698479652404785
69,0.6376000046730042,1.0792146921157837,0.00112068,0.6388000249862671,1.0581841468811035
70,0.6438249945640564,1.058648943901062,0.00112068,0.6097000241279602,1.1810823678970337
71,0.6480749845504761,1.0481020212173462,0.00112068,0.6410999894142151,1.0542142391204834
72,0.6547250151634216,1.033616542816162,0.00112068,0.6564000248908997,1.0131603479385376
73,0.6547750234603882,1.0315580368041992,0.00112068,0.6334999799728394,1.1018708944320679
74,0.6591749787330627,1.0186759233474731,0.00112068,0.6050000190734863,1.2267978191375732
75,0.6635000109672546,1.0140661001205444,0.00112068,0.6241999864578247,1.1443772315979004
76,0.6676999926567078,0.9961215853691101,0.00112068,0.6478999853134155,1.0671324729919434
77,0.6707500219345093,0.9858478307723999,0.00112068,0.6259999871253967,1.1354901790618896
78,0.677524983882904,0.9725654125213623,0.00112068,0.6517000198364258,1.0624797344207764
79,0.6779000163078308,0.9669325351715088,0.00112068,0.6636000275611877,1.0461773872375488
80,0.6833000183105469,0.9579045176506042,0.00112068,0.6789000034332275,0.96563321352005
81,0.6843249797821045,0.9460435509681702,0.00112068,0.6651999950408936,1.0039775371551514
82,0.6849499940872192,0.9488168954849243,0.00112068,0.629800021648407,1.1835956573486328
83,0.6903250217437744,0.9362756609916687,0.00112068,0.6603999733924866,1.0315024852752686
84,0.6939749717712402,0.9306979775428772,0.00112068,0.6850000023841858,0.9724171161651611
85,0.6922249794006348,0.9269621968269348,0.00112068,0.6383000016212463,1.1118452548980713
86,0.699150025844574,0.9155438542366028,0.00112068,0.6909000277519226,0.9451302886009216
87,0.6991750001907349,0.9057942628860474,0.00112068,0.6577000021934509,1.0428869724273682
88,0.7006999850273132,0.9111812710762024,0.00112068,0.6685000061988831,1.0272738933563232
89,0.6995499730110168,0.9096052050590515,0.00112068,0.6383000016212463,1.101206660270691
90,0.6998999714851379,0.9018747806549072,0.00112068,0.6897000074386597,0.9896602630615234
91,0.7015500068664551,0.899860143661499,0.00112068,0.6877999901771545,0.9445827007293701
92,0.7096999883651733,0.8838553428649902,0.00112068,0.6751999855041504,1.0302708148956299
93,0.7157750129699707,0.8710655570030212,0.00112068,0.6884999871253967,0.9704863429069519
94,0.7137749791145325,0.8723230361938477,0.00112068,0.6941999793052673,0.9493499994277954
95,0.7159000039100647,0.863879382610321,0.00112068,0.6833000183105469,1.0119647979736328
96,0.715399980545044,0.8615978360176086,0.00112068,0.6661999821662903,1.0918985605239868
97,0.7174749970436096,0.8603904247283936,0.00112068,0.6916999816894531,0.9409944415092468
98,0.7249749898910522,0.8475024700164795,0.00112068,0.7164999842643738,0.8715460896492004
99,0.7228999733924866,0.8476594686508179,0.00112068,0.7170000076293945,0.8787618279457092
