epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.12300000339746475,2.4159083366394043,0.0037356,0.10000000149011612,2.3457133769989014
1,0.1823749989271164,2.1592814922332764,0.0037356,0.17409999668598175,2.2091853618621826
2,0.20970000326633453,2.072162389755249,0.0037356,0.17649999260902405,2.128117799758911
3,0.22714999318122864,2.011453866958618,0.0037356,0.12189999967813492,6.557795524597168
4,0.24089999496936798,1.9740140438079834,0.0037356,0.10220000147819519,10.910149574279785
5,0.2464500069618225,1.938500165939331,0.0037356,0.1873999983072281,2.089899778366089
6,0.2518500089645386,1.9449009895324707,0.0037356,0.1454000025987625,5.169851779937744
7,0.257625013589859,1.9174877405166626,0.0037356,0.19699999690055847,2.168078660964966
8,0.2687250077724457,1.8895732164382935,0.0037356,0.22550000250339508,2.4799671173095703
9,0.2723250091075897,1.8772740364074707,0.0037356,0.20919999480247498,2.0156302452087402
10,0.2841250002384186,1.8574013710021973,0.0037356,0.1777999997138977,3.2582364082336426
11,0.2924000024795532,1.8452658653259277,0.0037356,0.2199999988079071,1.9830405712127686
12,0.2573249936103821,1.9230390787124634,0.0037356,0.24539999663829803,1.9720302820205688
13,0.28712499141693115,1.8375216722488403,0.0037356,0.23600000143051147,2.330193281173706
14,0.303849995136261,1.8132997751235962,0.0037356,0.11599999666213989,6.887204647064209
15,0.3089750111103058,1.8058689832687378,0.0037356,0.15559999644756317,5.945565223693848
16,0.3138749897480011,1.7940661907196045,0.0037356,0.16590000689029694,3.4722516536712646
17,0.3217499852180481,1.7813793420791626,0.0037356,0.2687000036239624,1.9477859735488892
18,0.33399999141693115,1.7637875080108643,0.0037356,0.27070000767707825,2.1968276500701904
19,0.3420250117778778,1.753143548965454,0.0037356,0.31310001015663147,1.8573411703109741
20,0.34575000405311584,1.7448033094406128,0.0037356,0.14550000429153442,2.2915022373199463
21,0.3582000136375427,1.7260451316833496,0.0037356,0.1290999948978424,2.7016489505767822
22,0.37049999833106995,1.6989158391952515,0.0037356,0.295199990272522,2.0932912826538086
23,0.38225001096725464,1.6765949726104736,0.0037356,0.1316000074148178,5.7514424324035645
24,0.385699987411499,1.661969780921936,0.0037356,0.2085999995470047,2.9705471992492676
25,0.3805750012397766,1.6680214405059814,0.0037356,0.10520000010728836,12.435067176818848
26,0.39704999327659607,1.639009952545166,0.0037356,0.24410000443458557,2.2322332859039307
27,0.40059998631477356,1.6216195821762085,0.0037356,0.19699999690055847,2.5742149353027344
28,0.40757501125335693,1.6057039499282837,0.0037356,0.19990000128746033,3.0847928524017334
29,0.41304999589920044,1.6009281873703003,0.0037356,0.39739999175071716,1.639449954032898
30,0.4220750033855438,1.5826032161712646,0.0037356,0.24140000343322754,1683599.25
31,0.4343000054359436,1.554567813873291,0.0037356,0.23070000112056732,3.182065486907959
32,0.4339999854564667,1.5543313026428223,0.0037356,0.3127000033855438,1.823884129524231
33,0.4396750032901764,1.5411784648895264,0.0037356,0.23229999840259552,2.0386247634887695
34,0.4452250003814697,1.527050495147705,0.0037356,0.302700012922287,2.375093698501587
35,0.45412498712539673,1.5074012279510498,0.0037356,0.23589999973773956,2.684392213821411
36,0.45557498931884766,1.506813883781433,0.0037356,0.25929999351501465,3.7876856327056885
37,0.4641000032424927,1.4900627136230469,0.0037356,0.20520000159740448,4.189223766326904
38,0.47075000405311584,1.4806791543960571,0.0037356,0.24420000612735748,2.177967071533203
39,0.47302499413490295,1.465598464012146,0.0037356,0.3407000005245209,1.8579226732254028
40,0.4703750014305115,1.477735161781311,0.0037356,0.30630001425743103,1.9045974016189575
41,0.4805000126361847,1.455891489982605,0.0037356,0.2619999945163727,2.9299638271331787
42,0.48684999346733093,1.4297469854354858,0.0037356,0.3050999939441681,2.0309622287750244
43,0.4919250011444092,1.4207181930541992,0.0037356,0.227400004863739,3.664353132247925
44,0.4942750036716461,1.415656566619873,0.0037356,0.20749999582767487,2.5666043758392334
45,0.5373749732971191,1.3090931177139282,0.00037356,0.5435000061988831,1.27170991897583
46,0.5494250059127808,1.2756502628326416,0.00037356,0.5533999800682068,1.2701078653335571
47,0.5570499897003174,1.2525449991226196,0.00037356,0.43790000677108765,1.7743760347366333
48,0.5582749843597412,1.2521109580993652,0.00037356,0.5397999882698059,1.3620343208312988
49,0.5649750232696533,1.2349697351455688,0.00037356,0.5450999736785889,1.2551440000534058
50,0.5689499974250793,1.2256540060043335,0.00037356,0.5478000044822693,1.365240216255188
51,0.5691499710083008,1.2166516780853271,0.00037356,0.5072000026702881,1.4493216276168823
52,0.5741750001907349,1.2154555320739746,0.00037356,0.578000009059906,1.2320996522903442
53,0.5781499743461609,1.2017831802368164,0.00037356,0.5067999958992004,1.4171786308288574
54,0.5782750248908997,1.1978027820587158,0.00037356,0.5579000115394592,1.2235052585601807
55,0.577750027179718,1.1972421407699585,0.00037356,0.5799999833106995,1.2606358528137207
56,0.581974983215332,1.184659719467163,0.00037356,0.5655999779701233,1.2796884775161743
57,0.5892000198364258,1.1758884191513062,0.00037356,0.49779999256134033,1.544395089149475
58,0.5853000283241272,1.1707820892333984,0.00037356,0.49549999833106995,1.40596342086792
59,0.5900999903678894,1.1677721738815308,0.00037356,0.5364999771118164,1.400043249130249
60,0.5913000106811523,1.1615359783172607,0.00037356,0.46560001373291016,1.4098373651504517
61,0.5957000255584717,1.1606807708740234,0.00037356,0.6065999865531921,1.1517854928970337
62,0.5986999869346619,1.1514527797698975,0.00037356,0.48240000009536743,1.5113497972488403
63,0.6016499996185303,1.142898678779602,0.00037356,0.3804999887943268,2.632556915283203
64,0.6005499958992004,1.1439346075057983,0.00037356,0.5357000231742859,1.3695968389511108
65,0.6022250056266785,1.1336796283721924,0.00037356,0.6043000221252441,1.134469985961914
66,0.6037999987602234,1.135461688041687,0.00037356,0.48489999771118164,1.5887013673782349
67,0.6087250113487244,1.12237548828125,0.00037356,0.5892000198364258,1.1538903713226318
68,0.6137999892234802,1.1120465993881226,0.00037356,0.5048999786376953,1.549827218055725
69,0.6132000088691711,1.1083060503005981,0.00037356,0.515500009059906,1.4680036306381226
70,0.6139249801635742,1.1062062978744507,0.00037356,0.5992000102996826,1.1925767660140991
71,0.6199749708175659,1.0930269956588745,0.00037356,0.5267000198364258,1.477799415588379
72,0.617900013923645,1.0947620868682861,0.00037356,0.49470001459121704,1.8283523321151733
73,0.6238499879837036,1.0845885276794434,0.00037356,0.5465999841690063,1.3024600744247437
74,0.6254500150680542,1.0812575817108154,0.00037356,0.6093000173568726,1.1948304176330566
75,0.6254500150680542,1.076799988746643,0.00037356,0.4823000133037567,1.6133723258972168
76,0.6244500279426575,1.0805611610412598,0.00037356,0.583899974822998,1.211888313293457
77,0.6328250169754028,1.0563313961029053,0.00037356,0.2572000026702881,2.3796849250793457
78,0.6359249949455261,1.0547288656234741,0.00037356,0.5080000162124634,1.613731861114502
79,0.6372500061988831,1.0494648218154907,0.00037356,0.5695000290870667,1.2394087314605713
80,0.640874981880188,1.0441741943359375,0.00037356,0.5059999823570251,1.5240243673324585
81,0.6521999835968018,1.0050785541534424,3.7356e-05,0.6431999802589417,1.05244779586792
82,0.6551499962806702,0.9922168850898743,3.7356e-05,0.6492999792098999,1.0281752347946167
83,0.6621999740600586,0.9786919951438904,3.7356e-05,0.6531999707221985,1.0369596481323242
84,0.6651250123977661,0.977030873298645,3.7356e-05,0.6643000245094299,0.9925042986869812
85,0.6670500040054321,0.9725580215454102,3.7356e-05,0.6596999764442444,1.002806544303894
86,0.6682000160217285,0.965099036693573,3.7356e-05,0.6506999731063843,1.0340670347213745
87,0.6684250235557556,0.9677128195762634,3.7356e-05,0.6560999751091003,1.0189460515975952
88,0.6675500273704529,0.9654678702354431,3.7356e-05,0.6567000150680542,1.034999132156372
89,0.6719750165939331,0.9590778350830078,3.7356e-05,0.6535999774932861,1.0094674825668335
90,0.669700026512146,0.9659827947616577,3.7356e-05,0.6499999761581421,1.0150789022445679
91,0.6702499985694885,0.9591101408004761,3.7356e-05,0.6599000096321106,1.0026466846466064
92,0.6727749705314636,0.9534789323806763,3.7356e-05,0.6635000109672546,0.9957464933395386
93,0.6704999804496765,0.9579161405563354,3.7356e-05,0.6610999703407288,1.004782795906067
94,0.6733499765396118,0.9511778354644775,3.7356e-05,0.6410999894142151,1.0400686264038086
95,0.6721749901771545,0.9502387642860413,3.7356e-05,0.6486999988555908,1.0220258235931396
96,0.6728500127792358,0.9494280219078064,3.7356e-05,0.6672999858856201,0.992270827293396
97,0.675125002861023,0.9469078183174133,3.7356e-05,0.6528000235557556,1.0585448741912842
98,0.6765999794006348,0.94161456823349,3.7356e-05,0.6549000144004822,1.0333194732666016
99,0.6761500239372253,0.946157693862915,3.7356e-05,0.6577000021934509,1.0038108825683594
100,0.6765000224113464,0.9412819147109985,3.7356e-05,0.6571999788284302,1.0088449716567993
101,0.677049994468689,0.9425530433654785,3.7356e-05,0.6632000207901001,0.9844692349433899
102,0.6795250177383423,0.9391191601753235,3.7356e-05,0.6442999839782715,1.0396790504455566
