epoch,accuracy,loss,per_epoch_time,val_accuracy,val_loss
0,0.11127500236034393,2.4732441902160645,59.50539970397949,0.10000000149011612,2.3048858642578125
1,0.11585000157356262,2.4108633995056152,29.79449200630188,0.10000000149011612,2.3278965950012207
2,0.1195250004529953,2.3842601776123047,29.9325168132782,0.0997999981045723,2.350950241088867
3,0.12492500245571136,2.372177839279175,30.108617782592773,0.1462000012397766,2.2706308364868164
4,0.13067500293254852,2.358488082885742,29.910619497299194,0.14550000429153442,2.333064556121826
5,0.13279999792575836,2.341181755065918,29.753652334213257,0.1436000019311905,2.3906147480010986
6,0.13189999759197235,2.339519500732422,30.07063865661621,0.14110000431537628,2.564959764480591
7,0.1351500004529953,2.3269665241241455,29.824721574783325,0.13189999759197235,2.367213726043701
8,0.13449999690055847,2.326317071914673,29.953975677490234,0.13580000400543213,2.5494790077209473
9,0.13535000383853912,2.3196399211883545,29.796689987182617,0.13249999284744263,2.348695993423462
10,0.1412000060081482,2.3115975856781006,30.016417264938354,0.12639999389648438,2.5540831089019775
11,0.14959999918937683,2.293731451034546,29.922189235687256,0.1420000046491623,2.3101773262023926
12,0.16437500715255737,2.2730889320373535,29.97462224960327,0.1437000036239624,2.298783540725708
13,0.17317500710487366,2.257362127304077,29.892006397247314,0.12970000505447388,2.303189992904663
14,0.19425000250339508,2.224349021911621,29.797378301620483,0.16670000553131104,2.267632484436035
15,0.2084749937057495,2.17089581489563,29.87819004058838,0.18970000743865967,2.255176544189453
16,0.22544999420642853,2.122645616531372,30.0934054851532,0.2029999941587448,2.168450117111206
17,0.24390000104904175,2.0627975463867188,29.945717334747314,0.23680000007152557,2.0877363681793213
18,0.26464998722076416,2.0110785961151123,29.72329092025757,0.24950000643730164,2.069139242172241
19,0.2763499915599823,1.987685203552246,30.028019905090332,0.2621000111103058,2.1077816486358643
20,0.28737500309944153,1.9591774940490723,29.808221578598022,0.2824999988079071,1.980457067489624
21,0.29809999465942383,1.9326578378677368,29.716196298599243,0.2980000078678131,2.1163454055786133
22,0.3118250072002411,1.9040124416351318,29.556058168411255,0.33009999990463257,1.8613581657409668
23,0.3190999925136566,1.8832257986068726,29.790892362594604,0.33340001106262207,1.904780626296997
24,0.3304249942302704,1.857907772064209,29.80863904953003,0.3474000096321106,1.8059722185134888
25,0.33797499537467957,1.8379141092300415,29.598512887954712,0.36880001425743103,1.854970932006836
26,0.34632501006126404,1.815355658531189,29.306511402130127,0.34630000591278076,1.809618353843689
27,0.35442501306533813,1.8010575771331787,29.699546575546265,0.38040000200271606,1.7294052839279175
28,0.35807499289512634,1.784890055656433,29.486348867416382,0.3666999936103821,1.8011997938156128
29,0.35977500677108765,1.7814861536026,29.50736117362976,0.3781000077724457,1.7035750150680542
30,0.3659999966621399,1.7588560581207275,29.520578384399414,0.40070000290870667,1.741605281829834
31,0.3729250133037567,1.749363660812378,29.595593214035034,0.365200012922287,1.753472089767456
32,0.37747499346733093,1.7336997985839844,29.881539583206177,0.35670000314712524,1.792966365814209
33,0.380825012922287,1.7247047424316406,29.649215698242188,0.36160001158714294,5.645076274871826
34,0.3843249976634979,1.7077364921569824,29.507675886154175,0.4052000045776367,1.6703884601593018
35,0.3903000056743622,1.697081446647644,29.627864837646484,0.41260001063346863,1.6437177658081055
36,0.39594998955726624,1.6828356981277466,29.533631563186646,0.42289999127388,1.647849440574646
37,0.4024749994277954,1.6715275049209595,29.64572286605835,0.400299996137619,1.6991863250732422
38,0.4084250032901764,1.6567738056182861,29.84019374847412,0.41519999504089355,1.6324200630187988
39,0.41225001215934753,1.6456857919692993,29.687177658081055,0.4221999943256378,1.6104248762130737
40,0.4159500002861023,1.6370289325714111,29.67128562927246,0.44029998779296875,1.582993507385254
41,0.41917499899864197,1.6180293560028076,29.89327335357666,0.4223000109195709,1.6209921836853027
42,0.4260750114917755,1.612607479095459,29.875015258789062,0.4496000111103058,1.5443763732910156
43,0.42707499861717224,1.6014899015426636,29.942498445510864,0.4496000111103058,1.5529091358184814
44,0.4291499853134155,1.5898569822311401,29.98973798751831,0.4108000099658966,1.651099443435669
45,0.4271000027656555,1.5983754396438599,29.939926147460938,0.42660000920295715,3.010446548461914
46,0.4364500045776367,1.5854706764221191,29.940860748291016,0.3935000002384186,1.831434726715088
47,0.43915000557899475,1.5757238864898682,29.822137117385864,0.44929999113082886,1.5397305488586426
48,0.44429999589920044,1.5554739236831665,29.7061870098114,0.4302000105381012,1.611587643623352
49,0.44497498869895935,1.5615015029907227,29.826807260513306,0.445499986410141,1.5567086935043335
50,0.44745001196861267,1.5467017889022827,29.6842520236969,0.44179999828338623,1.5766226053237915
51,0.454800009727478,1.5272846221923828,29.644559621810913,0.4499000012874603,1.5871553421020508
52,0.45989999175071716,1.5195817947387695,29.604990005493164,0.44130000472068787,1.5502103567123413
53,0.45969998836517334,1.5125784873962402,29.627087116241455,0.44850000739097595,1.5626689195632935
54,0.46492499113082886,1.4992854595184326,29.974087953567505,0.47360000014305115,2.564147472381592
55,0.47119998931884766,1.4859830141067505,29.599356651306152,0.4708999991416931,1.6395487785339355
56,0.4742499887943268,1.4758859872817993,29.55537486076355,0.4422999918460846,1.6565390825271606
57,0.4799000024795532,1.4644891023635864,29.7357075214386,0.4205000102519989,1.6486046314239502
58,0.47824999690055847,1.466875433921814,29.782391786575317,0.4277999997138977,1.6333810091018677
59,0.48410001397132874,1.4543837308883667,29.9325954914093,0.4812000095844269,1.5009082555770874
60,0.48684999346733093,1.4376634359359741,29.743975400924683,0.4672999978065491,1.5110408067703247
61,0.48897498846054077,1.438427448272705,29.954972743988037,0.459199994802475,1.5492994785308838
62,0.49137499928474426,1.418745517730713,29.768788814544678,0.48510000109672546,1.4391968250274658
63,0.4939500093460083,1.4132609367370605,29.726768732070923,0.484499990940094,1.4357863664627075
64,0.499099999666214,1.4031013250350952,29.857277393341064,0.47189998626708984,1.4939115047454834
65,0.49742498993873596,1.405964732170105,29.866155862808228,0.4546000063419342,1.5676162242889404
66,0.49697500467300415,1.411211371421814,29.723318099975586,0.4293000102043152,1.626875638961792
67,0.4969500005245209,1.4172334671020508,29.924885034561157,0.45190000534057617,1.5554524660110474
68,0.4934749901294708,1.4212102890014648,29.906638622283936,0.4902999997138977,1.4634171724319458
69,0.5136250257492065,1.3645105361938477,29.489110946655273,0.5149000287055969,1.3676884174346924
70,0.5196499824523926,1.3464936017990112,29.635228395462036,0.4645000100135803,1.5516139268875122
71,0.5224000215530396,1.3418744802474976,29.6179301738739,0.4837999939918518,2.08701491355896
72,0.5270000100135803,1.3279470205307007,29.816765069961548,0.5200999975204468,1.3347645998001099
73,0.5279499888420105,1.3221533298492432,29.36540412902832,0.4262000024318695,1.7706787586212158
74,0.5324249863624573,1.3095654249191284,29.313868761062622,0.48019999265670776,1.5032165050506592
75,0.5333999991416931,1.3091404438018799,29.635390520095825,0.5415999889373779,1.2935091257095337
76,0.5318250060081482,1.307637333869934,29.585550785064697,0.4575999975204468,1.8249605894088745
77,0.5358750224113464,1.2962074279785156,29.933462619781494,0.5349000096321106,1.3312934637069702
78,0.54339998960495,1.2850064039230347,30.035409450531006,0.5092999935150146,1.3922247886657715
79,0.5479999780654907,1.2709811925888062,29.36372137069702,0.49380001425743103,1.4267897605895996
80,0.5615000128746033,1.2279281616210938,29.432352781295776,0.5594000220298767,1.2517006397247314
